a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
-0.3819442098028958,-1.4351376509293914,0.6364352465607226,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,100,higher order,1.4413267221643418,0.22658870500130565,FALSE
-0.03709191083908081,-2.9627180378884077,4.257052472094074,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,100,higher order,95230.26225052643,4.980706113456916e-167,TRUE
-2.6928918538615108,-1.096081303898245,1.4623828593175858,neglognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.5,50,higher order,174.65394632182182,5.472079656873304e-26,FALSE
0.48975838953629136,-1.9457123167812824,3.1666179199237376,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,1,100,higher order,831.3878915432198,7.512225061671335e-72,TRUE
0.6097727213054895,-2.7770922565832734,4.008177769137546,uniform,0,0.6,FALSE,discrete_uniform,6,normal,NA,2,300,higher order,15523.118590543121,0,TRUE
1.1138676605187356,-2.1640988434664905,2.13299666531384,normal,0,0.3,FALSE,discrete_uniform,7,normal,NA,0.5,50,higher order,904.3879993038408,7.089251948798735e-41,TRUE
-2.3609108389355242,0.819140687584877,0.2783795294817537,uniform,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.25,300,higher order,831.9596837495329,2.8788447307530918e-143,TRUE
-2.690418935380876,2.5092532094568014,1.173763230908662,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,1,100,higher order,57.07747363998315,3.122404593446393e-24,TRUE
0.46048265509307384,1.4880078895948827,1.6925396455917507,lognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.5,100,higher order,174.99012813707805,2.2028665984316885e-42,TRUE
-1.4232246475294232,1.2771341758780181,0.18812349531799555,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,2,100,higher order,3.542555779553181,0.009777166234368704,FALSE
1.5691074603237212,1.7205116269178689,3.535799471428618,normal,0,0.3,TRUE,discrete_uniform,4,normal,NA,1,50,higher order,460.12738307873303,1.122967269518992e-34,TRUE
