a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
-2.8618493797257543,-1.7742411168292165,0.3924365050625056,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.25,50,higher order,137.15835355052118,6.94002676336788e-24,FALSE
1.631124509498477,-2.317734859418124,4.721919829025865,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.25,300,higher order,142280.11426974795,0,TRUE
2.569709714502096,0.7928249565884471,3.371882727369666,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,2,100,higher order,617.6629030051645,4.825068153468044e-66,TRUE
0.30086121149361134,-0.9445113362744451,3.4348236036021262,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,50,higher order,1577.414874669839,5.074476626327501e-46,TRUE
1.9503823849372566,-1.4423712599091232,4.698832504218444,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,1,50,higher order,7976.227290743326,4.223601330089857e-61,TRUE
-0.861936456989497,-0.684249232057482,3.586318218149245,uniform,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,100,higher order,234.83224274438282,1.0678548721674109e-47,TRUE
2.3155386219732463,1.3028996740467846,0.007600249955430627,lognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,1,100,higher order,1.1575804687569229,0.33469123075175444,FALSE
0.6660583522170782,1.7342745610512793,2.4229997547809035,uniform,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.25,100,higher order,6913.659709374836,3.9784406378132625e-114,TRUE
2.555033073294908,-1.2688935566693544,2.9461715172510594,lognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,50,higher order,513.1505757046968,1.1350468463494662e-35,TRUE
-1.8478228524327278,2.9536877246573567,2.119387701386586,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,1,100,higher order,488.64999072702074,1.6538668578143173e-61,TRUE
-1.3627423765137792,-1.2320295036770403,0.814847651636228,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.5,50,higher order,17.168774659971106,1.743638374858489e-8,FALSE
1.6243737651966512,-1.8937271959148347,2.1748146507889032,uniform,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.25,50,higher order,3274.0803749892348,8.338268529781629e-53,TRUE
-2.0953040798194706,0.3429403407499194,4.530839348444715,lognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,2,50,higher order,654.6662563289234,6.671133648117416e-38,TRUE
1.708821882493794,-1.5906220260076225,4.271782675059512,normal,0,0.3,FALSE,discrete_uniform,9,normal,NA,2,50,higher order,934.0658774138043,3.570692718452012e-41,TRUE
-1.1636230582371354,-0.8838004963472486,1.7786845634691417,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,2,300,higher order,43.79164831450795,8.495421679430285e-29,TRUE
2.7988268472254276,0.4331904239952564,3.5345984192099422,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,2,50,higher order,333.78502420940373,9.200290894394399e-32,TRUE
-2.38467112602666,-2.661020643543452,3.54817149695009,normal,0,0.3,FALSE,discrete_uniform,9,normal,NA,1,300,higher order,33453.298785697705,0,TRUE
1.9820083756931126,2.294302810449153,0.37122230511158705,neglognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,1,300,higher order,11.701985134347701,7.876323697220151e-9,TRUE
1.4854587921872735,-2.1297456175088882,2.063545723212883,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.25,300,higher order,11090.056160975382,2.283596e-318,TRUE
-2.97774142306298,0.25733579182997346,0.26933010085485876,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.25,100,higher order,48.137334413053,7.1652526436184435e-22,TRUE
2.2557472167536616,2.896734789479524,0.560520674334839,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,1,300,higher order,7.724959755650348,6.25648134184363e-6,FALSE
-0.15583145152777433,1.475187609437853,0.2555057022254914,neglognormal,0,0.6,FALSE,discrete_uniform,8,normal,NA,1,50,higher order,0.6402332019236358,0.6366880689042786,FALSE
1.2455723052844405,-2.8785406183451414,1.0419113445095718,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,2,100,higher order,0.8487220961904309,0.49792638111825516,FALSE
-0.15918436227366328,1.4065020815469325,4.369967491365969,normal,0,0.3,FALSE,discrete_uniform,7,normal,NA,0.5,50,higher order,17270.03808390852,2.627786394395136e-68,TRUE
0.1795233115553856,1.3941935976035893,1.1688772239722311,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,0.25,100,higher order,45.659367104648695,3.6417028951790995e-21,TRUE
1.8308667289093137,-1.4715149514377117,2.093688271706924,lognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.25,50,higher order,1296.8457032317444,3.3102391432855124e-44,TRUE
0.1160750356502831,-1.9177425792440772,0.9792574110906571,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,2,50,higher order,2.1534083159563098,0.09052450472998147,FALSE
