a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
-0.7251322329975665,-2.3125366223976016,4.189360114978626,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,0.5,300,higher order,268989.56015725405,0,TRUE
2.8898359732702374,0.4999168999493122,1.4785261696670204,uniform,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,50,higher order,35.85677444902496,3.5292363613164864e-13,TRUE
1.2767182854004204,0.23152426863089204,0.6695001444313675,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,2,100,higher order,1.8271053855175687,0.1301761756229782,FALSE
2.92217185953632,2.2249592626467347,0.9918179467786103,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,300,higher order,434.81708482282477,7.560589372290988e-122,TRUE
1.8719228566624224,1.0422278749756515,2.5207294209394604,normal,0,0.3,TRUE,discrete_uniform,8,normal,NA,0.5,100,higher order,651.1056633504728,4.540576752616625e-67,TRUE
-2.9181588194333017,2.2247396679595113,4.8757890064734966,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,50,higher order,15574.531278753218,1.4058263153776082e-66,TRUE
-2.935249511618167,-0.5168301975354552,3.067186592379585,uniform,0,0.6,FALSE,discrete_uniform,9,normal,NA,2,50,higher order,237.6070716376597,1.0350809694230543e-28,TRUE
-1.9846030245535076,0.48765486292541027,2.4294470448512584,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,1,300,higher order,999.6201829922637,2.277466446002674e-169,TRUE
2.4942373763769865,2.128595783840865,1.7459015094209462,uniform,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.25,100,higher order,2625.9374366821744,1.0886137527208325e-94,TRUE
-1.4152074451558292,-2.181455007288605,3.5877945728134364,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,300,higher order,89816.8870338959,0,TRUE
-2.384856855031103,0.1795892408117652,0.30210811411961913,lognormal,0,0.6,FALSE,discrete_uniform,8,normal,NA,0.5,100,higher order,27.412603037081553,4.8791188647958086e-15,TRUE
-0.6212973408401012,2.424848258960992,1.6507364250719547,normal,0,0.3,TRUE,discrete_uniform,3,normal,NA,0.5,100,higher order,104.2795173353705,8.519562736159963e-30,TRUE
-2.932157449889928,1.9402157790027559,4.230352808954194,normal,0,0.3,FALSE,discrete_uniform,9,normal,NA,2,100,higher order,4179.619490811817,5.2253846826284187e-104,TRUE
0.4824189185164869,0.42179898731410503,1.9345420273020864,uniform,0,0.6,FALSE,discrete_uniform,8,normal,NA,2,300,higher order,9.573944505676916,2.742624411616165e-7,FALSE
2.623419006820768,2.316686360165477,3.7448896083515137,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,2,50,higher order,1181.7576307793965,2.3976854638664855e-43,TRUE
1.2014040928333998,2.809876585844904,3.706965872552246,uniform,0,0.6,TRUE,discrete_uniform,6,normal,NA,0.5,300,higher order,24778.339648510108,0,TRUE
-2.8568145143799484,-0.8223672746680677,0.12705992790870368,neglognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,1,50,higher order,5.906526065150963,7.029564177973514e-4,FALSE
2.2365554217249155,1.9058644599281251,2.704355036839843,lognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.5,300,higher order,17551.700633934437,0,TRUE
