a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
-0.4290320542640984,-0.3578257109038532,4.362652935087681,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.25,300,higher order,8079.607924071671,2.2507134955073707e-298,TRUE
-1.9912652783095837,-0.633046465460211,4.88935723551549,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,0.5,100,higher order,23621.77794387533,6.855524718616803e-139,TRUE
0.07759510958567262,1.9772644308395684,0.03644505864940584,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,0.25,300,higher order,53.975226404006925,4.7285709786564e-34,TRUE
-1.0468994183465838,-1.2178114210255444,4.615164216374978,lognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,100,higher order,4863.287758180459,4.729061893774913e-107,TRUE
-1.273721249308437,-1.6089931349270046,1.03043771116063,normal,0,0.3,FALSE,discrete_uniform,3,normal,NA,0.5,50,higher order,12.250794706068097,9.840796737118498e-7,TRUE
-0.053016089368611574,-2.929729638621211,3.316571518080309,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,1,100,higher order,6559.721630839644,4.541870201413745e-113,TRUE
1.942719450686127,2.8133577802218497,3.465733746998012,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.5,300,higher order,98257.45034315929,0,TRUE
0.2708147498778999,2.926294391043484,2.9091082513332367,uniform,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.25,50,higher order,17391.72637221228,2.2598022488077443e-68,TRUE
