a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
2.5356344296596944,-1.7238053656183183,1.0905071592424065,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,2,100,higher order,2.0398253671945428,0.11358456425343842,FALSE
0.14453516760841012,1.0046025160700083,1.456844424828887,lognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.5,100,higher order,29.43092467041714,8.180738381709646e-16,TRUE
0.6935802516527474,2.3353703054599464,4.69807222369127,neglognormal,0,0.6,FALSE,discrete_uniform,8,normal,NA,0.25,100,higher order,392928.92204066203,1.1982300552556633e-195,TRUE
-0.7066486696712673,-2.816802634857595,2.8717579052317888,normal,0,0.3,FALSE,discrete_uniform,3,normal,NA,0.5,300,higher order,25461.09665663748,0,TRUE
-0.8333910363726318,1.773332281038165,4.7766777710057795,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,2,300,higher order,12860.485039920999,1.9968384134155e-311,TRUE
-2.3868538113310933,2.6650747968815267,2.856244680006057,uniform,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.25,50,higher order,25187.378633996745,7.904405544163152e-72,TRUE
2.125781199429184,2.3924502125009894,4.986316591966897,normal,0,0.3,TRUE,discrete_uniform,7,normal,NA,0.25,50,higher order,165853.2863612711,2.0080043973967693e-89,TRUE
-0.48834873363375664,2.0582893858663738,2.674823551205918,uniform,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,100,higher order,1574.1267385104427,1.781092349232806e-84,TRUE
1.488828310277313,-2.390498219523579,4.055170381907374,lognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.5,100,higher order,37107.46536049769,5.278318709193622e-148,TRUE
-1.1288709752261639,-0.5080353361554444,2.7318366314284503,neglognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,1,100,higher order,169.05731160219494,9.012605085947555e-42,TRUE
-1.8012683275155723,0.8816744978539646,2.087461022892967,normal,0,0.3,TRUE,discrete_uniform,5,normal,NA,1,100,higher order,22.857158384545425,3.5858192443247077e-13,TRUE
-0.9913349370472133,0.29749063588678837,2.0140713430009782,normal,0,0.3,TRUE,discrete_uniform,5,normal,NA,0.25,50,higher order,69.2476227531831,3.561403521608307e-18,TRUE
-2.9216826078481972,0.7442927020601928,0.04095140611752868,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,2,300,higher order,5.3946085015080385,3.327698562288172e-4,FALSE
2.240866469219327,-0.2919486667960882,2.6993835589382797,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.25,50,higher order,2919.511990081781,9.71517586219883e-52,TRUE
-0.6964511792175472,1.4084700378589332,0.017909028101712465,lognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,2,300,higher order,1.149133606964749,0.3335875780387087,TRUE
0.8147367811761796,0.3528624130412936,1.617028551409021,normal,0,0.3,TRUE,discrete_uniform,5,normal,NA,0.5,100,higher order,30.164279934034486,4.3462962111395787e-16,TRUE
1.879455955233425,-0.04771801829338074,2.956728182034567,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.5,100,higher order,2078.5224406539573,5.133312190923495e-90,TRUE
-2.305626042187214,0.4613236337900162,4.486917611211538,uniform,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.25,100,higher order,986.4537799781423,6.882272236989676e-71,TRUE
1.6052814326249063,1.0124307316727936,3.998886620393023,normal,0,0.3,TRUE,discrete_uniform,4,normal,NA,0.25,50,higher order,10053.356616827885,2.933280368491813e-63,TRUE
-1.692347155418247,0.2115605785511434,2.9391430399846286,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,0.25,50,higher order,3998.506536303813,1.1494171352764146e-54,TRUE
-2.2830226295627654,1.0319950939156115,4.1599778505042195,lognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,1,300,higher order,21814.17923312794,0,TRUE
-2.0954003613442183,0.4297195002436638,2.658314483705908,normal,0,0.3,TRUE,discrete_uniform,4,normal,NA,0.25,100,higher order,7311.519560057935,2.9753655271990394e-115,TRUE
-2.1945407716557384,-2.358699522446841,0.7261108653619885,uniform,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.25,300,higher order,787.7846392143231,2.209270646430489e-155,TRUE
-1.115987513680011,2.096371343359351,0.5480779730714858,lognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.25,300,higher order,113.0535659430677,3.636430280462764e-58,TRUE
0.1314595090225339,-2.8519950918853283,3.581245109671727,neglognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,1,50,higher order,5332.641144155056,2.3909143837390536e-57,TRUE
-0.7761340294964612,2.977667537983507,0.9779042506124824,uniform,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,300,higher order,27.693125635272978,1.6288470776761634e-19,FALSE
-1.0985458167269826,-2.2003123043105006,0.693974228342995,neglognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,1,50,higher order,2.584592433316112,0.0502895676500725,FALSE
-0.18781885877251625,-1.0910325846634805,4.089923979481682,uniform,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.25,50,higher order,3798.8674511172903,3.4462159553592105e-54,TRUE
0.02588904881849885,2.0450210021808743,2.974668772658333,normal,0,0.3,FALSE,discrete_uniform,3,normal,NA,0.25,100,higher order,18913.524646043123,2.0898220596732583e-134,TRUE
