a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,type,statistics,pvalue,effect_size,detect,x_n
-1.6133491317741573,0.2957568895071745,1.9528240039944649,neglognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.25,50,cubic,186.5648668997367,4.934516632627703e-25,17.564814852745393,TRUE,NA
-0.08342427341267467,2.0485458998009562,1.0445667742751539,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.5,50,cubic,11.039863126751019,3.0067805578132662e-6,5.742489401483925,FALSE,NA
0.859285777900368,2.6273448849096894,0.8950703558512032,neglognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,1,300,cubic,19.637031409210305,2.4754673444144684e-14,6.110190364139695,FALSE,NA
1.1077925898134708,-0.23383304430171847,1.2167537324130535,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.25,50,cubic,50.16827811958723,1.189018726786092e-15,4.1611259604749256,TRUE,NA
1.2818368314765394,0.24483872344717383,0.6725878152064979,uniform,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,100,cubic,56.715867601461504,5.118327746945054e-21,5.438393201112549,TRUE,NA
2.089893185533583,-1.9584360695444047,0.7848439826630056,uniform,0,0.6,TRUE,discrete_uniform,7,normal,NA,2,50,cubic,10.619353954114267,4.491267341666991e-6,0.7059507115971059,TRUE,NA
-2.575536340009421,2.7874289844185114,1.7588088000193238,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,0.25,50,cubic,2451.152583770309,4.105112353006639e-50,47.85532823885705,TRUE,NA
-2.6077278912998736,-0.09025215357542038,1.6073035751469433,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.5,100,cubic,160.65066445881658,7.159095864147769e-41,10.538025422119182,TRUE,NA
-1.287501529790461,0.6584137044847012,1.533370187971741,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,1,300,cubic,59.706860592207235,7.859506846544008e-37,0.47271235325421307,TRUE,NA
-0.9438891056925058,-0.4692007382400334,1.782926740590483,neglognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,50,cubic,4.457471805149872,0.004212022390531832,0.7551973883403463,TRUE,NA
0.7843636949546635,-2.263411328662187,0.8525609555654228,lognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,1,300,cubic,16.18939292901083,5.431974011983461e-12,2.4331596162358733,TRUE,NA
-2.202518207486719,2.943751018960029,1.6816471684724092,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.25,300,cubic,13039.988904037347,0,46.43549871115801,TRUE,NA
0.3301124149002135,-2.8964250362478197,0.7979068080894649,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,100,cubic,6.1017541337588614,2.0975366201883116e-4,2.062560655290072,FALSE,NA
1.814986833371222,1.367828386835754,0.5306762992404401,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,1,100,cubic,15.473278293661252,9.767722488682604e-10,4.934389807472335,TRUE,NA
1.5723707238212228,-1.261594373267144,1.3921107412315905,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.5,50,cubic,38.146361304254015,1.2752670087114728e-13,6.417942108358319,TRUE,NA
0.7358294930309057,1.2148080035112798,1.5059247803874314,lognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.25,50,cubic,53.31090451052052,4.0720341392960594e-16,2.7989964469825055,TRUE,NA
-1.8261347841471434,1.4203204452060163,1.6637149616144598,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,2,300,cubic,63.42560015754072,1.4267257186396544e-38,0.6495974291578502,TRUE,NA
0.026489599607884884,-0.25506799668073654,0.9095509611070156,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.5,100,cubic,0.5471778248826492,0.7015114276304624,0.0807215361411324,FALSE,NA
2.7780067487619817,-2.7705075410194695,0.6379157081246376,neglognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.5,300,cubic,73.37610800840369,5.1930914977190276e-43,12.458548825845243,TRUE,NA
-0.6557843615300953,-0.3950731633231044,0.8955794884823263,neglognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,1,300,cubic,2.999366385393468,0.0189161569999795,0.4980767614094805,FALSE,NA
-2.030406500212848,-2.9940955191850662,0.5958404405973852,neglognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,300,cubic,590.8460769611144,4.077647096151083e-124,66.57647456107249,TRUE,NA
-1.5191277698613703,-0.47878270503133535,0.9925039908848703,uniform,0,0.6,FALSE,discrete_uniform,9,normal,NA,1,50,cubic,12.540398449971272,7.595108464087829e-7,0.9955301875081161,FALSE,NA
0.6159627288579941,-0.550223910715431,0.6805592821910977,lognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,1,100,cubic,2.475822043408559,0.04953238384156483,0.3020529250774286,FALSE,NA
-2.4030946511775255,0.19155532121658325,0.6456624465063214,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.25,50,cubic,46.218593273453266,4.953919908577935e-15,39.008624774267645,TRUE,NA
-0.6377376280725002,-2.1562072578817606,1.2594807422719896,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,0.25,300,cubic,695.3479471536442,3.67271248801787e-148,34.863620227043604,TRUE,NA
-1.9450268056243658,1.8258196832612157,0.678116989787668,lognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,2,300,cubic,15.955754769222555,7.877517330814085e-12,1.4272002431490416,FALSE,NA
0.4429069678299129,2.0034771161153913,1.6107967025600374,neglognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.5,300,cubic,466.7085104024041,1.0220206180951139e-125,8.385287023249377,TRUE,NA
-0.6716222008690238,-2.529080516193062,0.17838373919948936,normal,0,0.3,TRUE,discrete_uniform,3,normal,NA,0.5,50,cubic,71.60812718145093,5.784478274903127e-17,7.515801018664388,TRUE,NA
-2.000369223766029,-2.7286588456481695,0.630064096301794,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,300,cubic,69.19442154676445,3.496095534540159e-41,6.687477768995027,TRUE,NA
-1.8421544702723622,2.4622425343841314,0.746370202396065,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,100,cubic,183.35938194245867,3.2373914892063977e-43,16.705735103881008,TRUE,NA
2.2082249438390136,1.634226294234395,0.967113277874887,lognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,2,300,cubic,0.14409941918436547,0.9654991234521746,0.3035478294204098,FALSE,NA
-0.06318037770688534,1.5125056025572121,0.7951089492999017,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,2,50,cubic,1.3700594758115434,0.2601784488851138,0.11507086462897997,FALSE,NA
-1.226181625854224,-1.4228493589907885,0.9908935399726033,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,300,cubic,6.4927915881992835,2.8780340828064827e-4,0.4570605074471854,FALSE,NA
-2.9067071238532662,-2.6458000168204308,0.8003629357554018,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.5,100,cubic,45.408873914064365,4.305920937135501e-21,8.884524873082013,TRUE,NA
0.996506713796407,1.1547982986085117,1.218856768682599,uniform,0,0.6,FALSE,discrete_uniform,7,normal,NA,2,50,cubic,0.7462016871466328,0.5659332463014375,0.20774090584196045,FALSE,NA
2.8635978559032083,-1.472947689704597,0.6818593954667449,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,0.25,50,cubic,167.7971681107266,1.2275585517117895e-25,38.43618279820414,TRUE,NA
-1.9325509937480092,-0.5122876768000424,1.9644618760794401,normal,0,0.3,TRUE,discrete_uniform,10,normal,NA,2,50,cubic,6.907707964363914,2.186860808042292e-4,0.24000260773365345,TRUE,NA
1.5050387671217322,2.721946546342224,0.590252379886806,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,2,100,cubic,27.794320627392356,3.4625492763799993e-15,0.9723224845781484,TRUE,NA
0.28120999597012997,0.3397084129974246,1.8833680744282901,lognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,50,cubic,5.518158622133525,0.0011225548089891617,0.041926859395035036,FALSE,NA
-0.1344553311355412,-0.08406739309430122,1.2247577323578298,uniform,0,0.6,FALSE,discrete_uniform,4,normal,NA,2,300,cubic,0.26799864530684464,0.898424897927216,0.003064031247466744,FALSE,NA
-0.9630322647280991,-1.3251948840916157,1.8148017465136945,lognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,1,300,cubic,34.06426965460125,2.3972703307192752e-23,0.09021314435966177,FALSE,NA
-1.3160062241367996,-0.5050316364504397,0.3472543489187956,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,100,cubic,16.81689536559254,2.0953024323335746e-10,1.9087008139119155,TRUE,NA
-0.37832343578338623,-2.428345221094787,1.029740414582193,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.25,300,cubic,233.6878225915654,7.811465640831228e-90,23.1675851859977,TRUE,NA
-0.7034509149380028,-0.054070557933300734,1.7741216970607638,lognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,2,100,cubic,2.2206130343301442,0.07268970595997905,0.07436792915163677,FALSE,NA
2.339751534629613,0.32668680930510163,0.24238521745428443,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,100,cubic,37.774806984378465,9.696164775418279e-19,15.677018779129858,TRUE,NA
1.4492557304911315,-2.892208336852491,0.7325968886725605,uniform,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.5,50,cubic,107.1754653331406,8.878112577567736e-22,13.362095930621974,TRUE,NA
1.6334887566044927,-2.8525723479688168,1.08607208263129,neglognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,0.5,50,cubic,20.8350013452496,1.3115484537497131e-9,3.3367554782943984,TRUE,NA
1.3742645387537777,1.1972431428730488,0.05654412088915706,neglognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,300,cubic,187.83878335601324,1.451376143120709e-79,2.5875430042419576,TRUE,NA
2.80875939829275,-0.20699406880885363,0.42645734269171953,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,50,cubic,4.000166481930567,0.007596480632005303,5.736077666435066,TRUE,NA
1.0774550861679018,-0.6949253375642002,0.3242092481814325,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.25,50,cubic,45.3424280607815,6.889316606962246e-15,21.099570795941403,TRUE,NA
-1.42002795310691,-2.245477211661637,0.8101049419492483,neglognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,100,cubic,5.754841938820523,3.495401501575817e-4,7.8415631211090115,TRUE,NA
1.6362482230179012,-0.7442009006626904,1.9679623888805509,uniform,0,0.6,TRUE,discrete_uniform,4,normal,NA,2,50,cubic,2.0108334897015907,0.10993680777254981,0.5313501531768404,FALSE,NA
-1.7673226506449282,-1.7824533213861287,0.16430780198425055,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,100,cubic,475.5681968888394,5.505059284377649e-61,16.068002150074204,TRUE,NA
0.018582729622721672,-1.4674711204133928,0.7002279032021761,neglognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,100,cubic,2.2784243971225693,0.06666082506175418,0.9325477422674971,FALSE,NA
0.6045345906168222,-1.5452338331378996,1.4623961835168302,uniform,0,0.6,FALSE,discrete_uniform,3,normal,NA,2,300,cubic,11.231912977948738,1.716727855138364e-8,0.18045285596176153,FALSE,NA
2.454698660876602,-1.7901999782770872,0.4067298308946192,normal,0,0.3,TRUE,discrete_uniform,5,normal,NA,0.25,50,cubic,54.103674989401036,3.133150796283185e-16,22.7953812208648,TRUE,NA
-0.12719112681224942,-2.410646863281727,0.18744067894294858,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,50,cubic,62.236511074438866,2.522739543246146e-17,6.981849126344929,TRUE,NA
-1.4728360888548195,0.4144157306291163,1.2330713453702629,normal,0,0.3,TRUE,discrete_uniform,10,normal,NA,1,50,cubic,5.446313773053558,0.0012252428311954697,1.3246586485803662,FALSE,NA
-1.9466658309102058,0.8670983389019966,1.9073061980307102,uniform,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.25,50,cubic,181.30664335741494,2.5695740632251113e-26,54.10052185186777,TRUE,NA
-0.03970518987625837,-0.8983412850648165,1.2704076073132455,lognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,0.25,100,cubic,32.18876615306638,7.915454642832521e-17,2.4714545823647818,FALSE,NA
2.3094700388610363,0.7328476854600012,1.7887691697105765,normal,0,0.3,FALSE,discrete_uniform,9,normal,NA,0.5,100,cubic,451.0369534872954,5.729125298313215e-60,8.24075611473678,TRUE,NA
2.4470124822109938,0.9538024300709367,1.5381942628882825,normal,0,0.3,TRUE,discrete_uniform,3,normal,NA,1,300,cubic,102.0079338179447,2.810001565440105e-45,2.9804141253825605,TRUE,NA
1.9944916698150337,1.0734266652725637,0.7603444620035589,lognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,2,300,cubic,6.508863550371822,4.967649924789209e-5,0.7794065701048851,FALSE,NA
-0.6588194891810417,1.007947234902531,0.08525225520133972,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,0.25,100,cubic,64.3542026117416,5.718657074354596e-26,4.359265854867968,TRUE,NA
-0.0557827390730381,0.6258796434849501,0.42333629820495844,uniform,0,0.6,FALSE,discrete_uniform,8,normal,NA,1,100,cubic,4.437088666058342,0.0025103470018637214,0.13829049120077516,FALSE,NA
0.40549900755286217,-0.9826803300529718,0.007196594029664993,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,2,100,cubic,4.789521915484183,0.0014750566784613086,0.04141169339117837,FALSE,NA
1.490180891007185,-2.5673368368297815,0.7975879088044167,uniform,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.5,100,cubic,65.37104921616249,3.3572535303687967e-26,9.484407458248468,TRUE,NA
0.1329618114978075,-2.771579207852483,0.1373409410007298,normal,0,0.3,FALSE,discrete_uniform,10,normal,NA,0.5,300,cubic,406.69407641526686,3.142597182824182e-118,4.887802818994012,TRUE,NA
-2.849501580465585,-1.254149949643761,0.8898641732521355,normal,0,0.3,TRUE,discrete_uniform,3,normal,NA,0.5,300,cubic,81.58352432523036,1.9984718605683542e-38,11.308219446538978,TRUE,NA
-2.737192184664309,1.7175274989567697,1.3208769271150231,neglognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,2,50,cubic,6.192525127061377,5.007280741391875e-4,0.6668304682229907,TRUE,NA
1.8534223507158458,-2.5346790575422347,0.6112841707654297,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,1,50,cubic,1.575565715805832,0.19804857461829145,7.073246801154034,FALSE,NA
0.9074132773093879,-2.7903038542717695,0.8999541886150837,normal,0,0.3,TRUE,discrete_uniform,10,normal,NA,0.25,100,cubic,71.98033836944818,1.2125236035936877e-27,12.689812044531061,TRUE,NA
0.8563612522557378,1.644118167925626,0.23203290905803442,neglognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.25,300,cubic,2556.0041159090697,3.3558646238400556e-210,22.826418970468332,TRUE,NA
2.5578953018411994,0.1133858528919518,0.8547341502271593,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,1,100,cubic,9.838505770416958,1.1084384960369926e-6,7.331564194772481,FALSE,NA
-0.29561801394447684,-0.9962692754343152,0.5397666213102639,normal,0,0.3,TRUE,discrete_uniform,9,normal,NA,0.25,50,cubic,4.021086439925394,0.007392434644334924,2.8468439498009164,FALSE,NA
-2.72347966209054,-1.5570240151137114,1.0957576232030988,lognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,2,100,cubic,8.505246636227431,6.809465157628612e-6,1.271829268532463,TRUE,NA
0.03162603406235576,-0.08847840735688806,1.8927860488183796,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,50,cubic,1.855143792980248,0.1358435563165868,0.016660834134171073,FALSE,NA
-1.572618851903826,-0.23218811955302954,1.3824696280062199,lognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,300,cubic,2.7043286277167455,0.03068237491719945,1.7647674212489204,FALSE,NA
-1.5789819387719035,-0.05161750875413418,0.8362714448012412,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,1,300,cubic,34.74615375272783,9.604108957175278e-24,0.8893477194315315,TRUE,NA
2.6159662837162614,1.380412308499217,1.9859495824202895,uniform,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,100,cubic,44.99673580178108,5.680039675358958e-21,3.5720915267038884,TRUE,NA
1.8487123986706138,-0.4533473113551736,1.7783105350099504,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,2,300,cubic,67.18172161929897,2.7697422300543945e-40,0.7661405593016531,FALSE,NA
-0.356476753950119,1.6053892825730145,0.8849574341438711,normal,0,0.3,TRUE,discrete_uniform,8,normal,NA,0.5,300,cubic,20.86515797572294,3.7840727353194124e-15,3.0707357450949555,FALSE,NA
-1.1478577489033341,-1.8127649794332683,1.99429911095649,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.25,100,cubic,421.9618945026611,1.081973953263725e-58,30.445797998245805,TRUE,NA
2.503835548181087,-0.4935919619165361,0.44920420460402966,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.5,100,cubic,93.0515345716812,1.1777538193598163e-31,8.9389750221545885,TRUE,NA
1.0611521154642105,1.4322077231481671,0.9391271779313684,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.5,300,cubic,38.93615144442089,3.9167650887828903e-26,2.2447207257482917,TRUE,NA
-1.7444690046831965,-1.2751425518654287,1.4481187583878636,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,2,50,cubic,8.111483011454105,5.767186038171084e-5,0.280433918962156,TRUE,NA
2.8028780235908926,0.6090317638590932,0.7203590949065983,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.5,300,cubic,158.22364178821223,6.306148685739857e-72,8.699567499750552,TRUE,NA
-2.472056418657303,1.7490050699561834,1.9733333578333259,lognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,1,50,cubic,145.51765242340673,2.1367282123126344e-24,7.848074198226846,TRUE,NA
-1.653687426354736,-2.2396713285706937,0.681622895412147,lognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.5,100,cubic,23.665575133875866,1.624835571593243e-13,17.369527025198217,FALSE,NA
1.637195815332234,0.8903633197769523,0.09650905802845955,uniform,0,0.6,TRUE,discrete_uniform,5,normal,NA,2,100,cubic,19.171983439013093,1.579085850790436e-11,0.8211208846083963,TRUE,NA
2.9121966236270964,1.2476217434741557,0.3541773818433285,lognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,50,cubic,38.915141227126355,9.156299301096779e-14,5.574832967157054,TRUE,NA
2.7829798394814134,-1.7803749712184072,1.0433457652106881,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,1,100,cubic,16.545346308226197,2.8488197472377163e-10,2.532688556341509,FALSE,NA
-2.8097510444931686,2.004082979634404,1.1644952837377787,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,1,50,cubic,25.35572863125737,7.837639771220395e-11,5.353520153365369,FALSE,NA
-1.60165991820395,2.023549951147288,1.7165518663823605,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,1,100,cubic,85.60465344376068,2.5124774465157784e-30,1.4199223579243323,TRUE,NA
0.8377738944254816,0.6792481262236834,1.065337359905243,uniform,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.25,50,cubic,12.249340798740999,9.853677571614408e-7,6.836160589035183,FALSE,NA
1.7834050166420639,-0.6227732975967228,0.3744280021637678,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,1,100,cubic,12.926958958123839,2.0771863452551084e-8,0.8611531474975485,TRUE,NA
-0.23184080980718136,1.0941917560994625,0.9877359205856919,uniform,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,50,cubic,3.000979777003599,0.02860103083053209,0.36865191686555926,FALSE,NA
-2.3110099397599697,-0.603046216070652,0.05028672190383077,lognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.5,100,cubic,46.2441901178399,2.4685236573976127e-21,16.767197284748953,TRUE,NA
-0.0693789767101407,2.1603312883526087,1.087048852816224,normal,0,0.3,FALSE,discrete_uniform,9,normal,NA,1,100,cubic,4.044441384003564,0.004553124336090257,0.75495440728511,FALSE,NA
-2.946089198347181,-2.3205185076221824,1.6245103171095252,normal,0,0.3,TRUE,discrete_uniform,9,normal,NA,0.5,100,cubic,243.3823114053532,2.3532374142926065e-48,5.108124125598104,TRUE,NA
-0.8101670402102172,-1.045586092863232,0.9352565291337669,lognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,50,cubic,6.524133628354981,3.3983251251419356e-4,1.1313101127907492,FALSE,NA
-1.7286103894002736,-0.5230281315743923,0.5000961725600064,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.25,50,cubic,196.15801242766565,5.2016079727219104e-27,33.08873963128275,TRUE,NA
-1.7123710876330733,-1.5766068818047643,1.3035173839889467,uniform,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,100,cubic,134.16707670015657,9.652194340904978e-38,9.691430016145024,TRUE,NA
0.4754060944542289,-2.9180268086493015,1.7283355109393597,normal,0,0.3,FALSE,discrete_uniform,4,normal,NA,0.25,300,cubic,6870.086650958064,3.705018880415739e-288,26.266570306116552,TRUE,NA
-0.18066801130771637,-1.3972658361308277,0.9771297350525856,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,50,cubic,3.4028793257461754,0.016686362982977494,1.7144013963677611,FALSE,NA
-0.28836532635614276,-2.5801513167098165,0.7705762130208313,normal,0,0.3,FALSE,discrete_uniform,4,normal,NA,1,50,cubic,0.9189188572763373,0.46171888593853117,0.8485998124171669,FALSE,NA
-2.926241013687104,2.6974597116932273,1.8259732285514474,uniform,0,0.6,TRUE,discrete_uniform,5,normal,NA,1,50,cubic,66.73404421808696,7.040992171330792e-18,6.96701692445623,TRUE,NA
