a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
-2.158712199423462,-2.7589855254627764,3.9803482685238123,normal,0,0.3,FALSE,discrete_uniform,3,normal,NA,0.5,50,higher order,41802.309424925355,1.47621958060868e-76,TRUE
-1.9034424405544996,2.4155737585388124,2.162193413823843,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,1,100,higher order,580.1311629779625,7.964262567207697e-65,TRUE
-1.1627428703941405,-2.549249293282628,1.2070831179153174,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.25,300,higher order,1523.513145560531,1.1698323735529718e-194,TRUE
0.4046259205788374,0.14945768471807241,1.3515199860557914,lognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,2,100,higher order,0.34272435643667654,0.8484541129936831,FALSE
-1.8865634598769248,-2.2289703679271042,1.841105316998437,lognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,2,50,higher order,28.71148548246581,1.1989069113980542e-11,TRUE
-0.8452057633548975,-2.418044399935752,2.097797521855682,uniform,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,300,higher order,4208.534684367465,2.101987986775428e-257,TRUE
-2.0570286121219397,-0.8476427625864744,4.425325759220868,lognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.25,300,higher order,132435.87022020936,0,TRUE
2.719788364134729,1.1995485280640423,0.9995010402053595,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,2,50,higher order,5.741609521969174,8.56630686530807e-4,TRUE
-2.322720381896943,-2.8487541074864566,3.6755637370515615,normal,0,0.3,TRUE,discrete_uniform,7,normal,NA,0.25,300,higher order,301264.7114491762,0,TRUE
-1.8066224637441337,-0.3089405447244644,0.9630493889562786,lognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,2,100,higher order,0.24567356681912753,0.911612390997935,FALSE
-0.8961207079701126,1.0890089767053723,2.6802643132396042,neglognormal,0,0.6,FALSE,discrete_uniform,8,normal,NA,2,300,higher order,277.2898499069825,2.8711427215817565e-98,TRUE
-0.5481076729483902,1.879228048492223,0.3999839280731976,normal,0,0.3,TRUE,discrete_uniform,4,normal,NA,0.25,300,higher order,34.56400804595752,1.2255710650398361e-23,TRUE
2.886622576508671,2.6796743203885853,2.198240327415988,uniform,0,0.6,TRUE,discrete_uniform,6,normal,NA,0.5,50,higher order,273.54054193508114,5.696260502092054e-30,TRUE
-2.7091210861690342,-2.8930605934001505,1.8741775769740343,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.25,50,higher order,3578.323446878643,1.2419362268707496e-53,TRUE
-1.550535135436803,0.009952013846486807,2.2015659569296986,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,2,50,higher order,11.850991879361644,1.41421521392352e-6,TRUE
1.0149007234722376,-1.4144995221868157,3.8727687927894294,uniform,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.5,300,higher order,63605.30725519496,0,TRUE
1.8816456575877964,1.980531214736402,3.3233784639742225,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,2,50,higher order,487.4606973622279,3.34222726558392e-35,TRUE
-2.4443292086943984,0.4962541968561709,3.6326218768954277,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,300,higher order,5851.6177856951,9.86228255911635e-262,TRUE
-2.2972755669616163,1.8357155187986791,3.9288911886978894,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,0.25,50,higher order,2635.1613671966825,8.717789467096288e-51,TRUE
-2.7391613451763988,-0.08549671154469252,4.984457123791799,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.25,100,higher order,1379.733026579969,1.4816710003337191e-77,TRUE
1.5936662061139941,-0.24457187298685312,0.4639883467461914,lognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,1,50,higher order,0.21018235319641956,0.9313817461651184,FALSE
0.8382181883789599,-0.5913179009221494,2.0622441440355033,normal,0,0.3,TRUE,discrete_uniform,7,normal,NA,1,100,higher order,2.8388751881461673,0.028573312906888075,FALSE
-2.795972522813827,2.6851407866925,3.202038799645379,lognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.25,100,higher order,131685.53915669126,1.4229834734936876e-173,TRUE
-0.8187475958839059,1.2118425266817212,3.636538590071723,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.25,300,higher order,102714.87858625437,0,TRUE
1.4608824332244694,-2.844415592495352,4.018018813803792,normal,0,0.3,TRUE,discrete_uniform,8,normal,NA,2,50,higher order,493.57327880627366,2.5720742074556635e-35,TRUE
1.8205266552977264,-2.4790201890282333,0.8955314883496612,neglognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.25,100,higher order,27.246876948212066,5.6669028674941574e-15,FALSE
2.8539424622431397,2.251680901274085,4.923760385718197,lognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.25,100,higher order,392089.6187468639,1.3234878652313218e-195,TRUE
-2.7919940021820366,-0.9531564409844577,1.9066085806116462,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,0.5,100,higher order,531.4436717605248,3.969087188329828e-63,TRUE
0.7985936240293086,1.011015954427421,4.294311933917925,normal,0,0.3,FALSE,discrete_uniform,10,normal,NA,0.5,50,higher order,6299.845669843611,6.687200666127966e-59,TRUE
2.474275495391339,2.3863344504497945,2.754846098832786,uniform,0,0.6,FALSE,discrete_uniform,7,normal,NA,2,50,higher order,306.7506824200462,5.31705342964478e-31,TRUE
-1.79656366026029,0.13601450761780143,3.0792520148679614,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.25,50,higher order,6695.164802946333,1.5927227700345262e-58,TRUE
1.3690998000092804,0.5106919817626476,2.3125434503890574,normal,0,0.3,TRUE,discrete_uniform,9,normal,NA,0.5,50,higher order,318.7538715247998,2.3972244708776017e-31,TRUE
-0.8923649350181222,0.49596044328063726,1.826929347589612,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.25,100,higher order,335.4677865287788,2.4596984870052307e-54,TRUE
2.4228345486335456,1.4456616612151265,0.49779219669289887,neglognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,50,higher order,6.275957797924282,4.539401737629682e-4,FALSE
-1.4454281120561063,2.322003551758826,4.746200569206849,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,1,50,higher order,5306.961386497699,2.651809748674968e-57,TRUE
-2.3271746286191046,-0.3023713594302535,2.7096754196099937,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,300,higher order,6804.162381616146,1.4987140461595504e-287,TRUE
0.12465549632906914,1.8205313477665186,4.460689258994535,normal,0,0.3,FALSE,discrete_uniform,4,normal,NA,2,100,higher order,3672.7747588565976,2.0559231656375186e-101,TRUE
0.8049885998480022,1.8178670844063163,2.6938721735496074,lognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,1,100,higher order,15.407033197878448,1.0551351958327282e-9,TRUE
-2.3534002848900855,1.6734651513397694,1.4684811199549586,neglognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,2,50,higher order,8.366620051606485,4.389174297535597e-5,TRUE
-0.8707299591042101,-1.2686413046903908,4.91598212509416,normal,0,0.3,TRUE,discrete_uniform,7,normal,NA,0.5,50,higher order,7245.137605197488,3.326614475016509e-60,TRUE
-1.0241550193168223,-1.5359723498113453,3.3310844062361866,neglognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.25,100,higher order,13561.403074241949,1.0662896817041038e-127,TRUE
2.2226542881689966,0.4115340197458863,4.855536496033892,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.25,50,higher order,48722.72987264784,5.483821826872766e-78,TRUE
2.956409383099526,0.08773191925138235,4.489039890468121,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.5,300,higher order,101383.84006247166,0,TRUE
2.265188972465694,-2.763387488666922,4.532881855266169,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,2,300,higher order,19847.345400877926,0,TRUE
2.3431704360991716,-1.6801492245867848,4.123373116599396,neglognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,2,100,higher order,3017.8176754420897,1.7839616612571693e-97,TRUE
0.909371882211417,-2.010791836772114,0.807708395877853,uniform,0,0.6,TRUE,discrete_uniform,3,normal,NA,1,100,higher order,8.891719080054331,3.0221178954131557e-5,TRUE
-1.86395282484591,-2.9839469636790454,1.1900045501533896,normal,0,0.3,TRUE,discrete_uniform,3,normal,NA,1,100,higher order,9.6123346276324515,1.3485236765712842e-5,FALSE
-2.0063992543146014,2.2432562741450965,4.592859547119588,neglognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,0.25,300,higher order,1536994.4887316618,0,TRUE
2.0534620718099177,1.654389982111752,4.015533108031377,uniform,0,0.6,TRUE,discrete_uniform,6,normal,NA,2,50,higher order,57.840511913179576,9.491356477932141e-17,TRUE
-2.925493768416345,2.1483381441794336,3.3540294994600117,normal,0,0.3,TRUE,discrete_uniform,10,normal,NA,0.5,100,higher order,53537.63040849998,2.1074542136560375e-155,TRUE
1.3902576039545238,1.976951643358916,1.8999999179504812,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.25,100,higher order,2476.2075726057355,1.627646062122087e-93,TRUE
2.227739119436592,0.5849749851040542,4.449518659384921,uniform,0,0.6,TRUE,discrete_uniform,5,normal,NA,2,100,higher order,1555.902614340922,3.0362338107500637e-84,TRUE
0.5149563560262322,-0.8561658910475671,2.88607323076576,uniform,0,0.6,FALSE,discrete_uniform,9,normal,NA,1,300,higher order,821.2048453414966,8.374456451328014e-158,TRUE
-1.3066810006275773,0.35201648343354464,2.534806433832273,normal,0,0.3,FALSE,discrete_uniform,4,normal,NA,0.25,100,higher order,2337.4078650282554,2.3180177421887314e-92,TRUE
1.7522458056919277,-2.479402104858309,4.897651458159089,lognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,1,300,higher order,192142.92996726386,0,TRUE
-2.350810317322612,-0.5554191023111343,3.8675313198473305,lognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,300,higher order,2343.8270449023807,4.986311397833432e-221,TRUE
0.7966341264545918,-1.4739383035339415,0.06236684857867658,uniform,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.25,100,higher order,61.602534409455494,2.493549224529987e-25,FALSE
-1.5429268414154649,-2.13361366186291,1.24855175614357,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.5,100,higher order,30.595988199319148,3.007005623355155e-16,TRUE
-0.4848120929673314,-1.309676708187908,2.9883090942166746,uniform,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,300,higher order,11615.497884168906,2.707e-321,TRUE
1.899300314951688,0.45821449533104897,2.162282015196979,normal,0,0.3,FALSE,discrete_uniform,3,normal,NA,0.5,300,higher order,2525.6378456025736,1.2145188955758411e-225,TRUE
-1.3582460638135672,0.6334783444181085,1.1780190572608262,lognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,50,higher order,7.438896309642245,1.2032737842277154e-4,TRUE
1.0180602874606848,-1.7867023847065866,4.59199353819713,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,1,50,higher order,7405.183788847275,2.0811188269052645e-60,TRUE
-0.4257666072808206,0.35321260057389736,0.5862451461143792,neglognormal,0,0.6,FALSE,discrete_uniform,8,normal,NA,2,50,higher order,0.43348210290467876,0.78365189955713,FALSE
-2.8819386097602546,2.434652294497937,1.6825451061595231,uniform,0,0.6,TRUE,discrete_uniform,5,normal,NA,1,50,higher order,14.108931863313012,1.9636604730206173e-7,FALSE
-0.5490155797451735,-2.5840286146849394,3.3171585493255407,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,2,300,higher order,4134.81191192758,2.6761149608296493e-256,TRUE
0.4591563739813864,-0.3793299305252731,4.297696233261377,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,1,50,higher order,75.42653913128584,2.240092565057488e-17,TRUE
-1.2976141045801342,-2.118237432092428,1.5252817864529788,normal,0,0.3,FALSE,discrete_uniform,4,normal,NA,0.5,100,higher order,187.0767800632821,1.4158707146645844e-43,TRUE
-0.734654834959656,2.392066159285605,0.21292264922522008,lognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,2,100,higher order,0.474887200989604,0.754055452781905,FALSE
1.317896835040301,-1.5942544592544436,1.6002563387155533,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,2,300,higher order,22.543873785249083,3.008051157562593e-16,TRUE
-2.1848283726722,1.7987204622477293,1.7320425156503916,neglognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,50,higher order,434.1377217890327,1.0916863700950156e-32,TRUE
-2.0399989248253405,-1.4965428630821407,1.5227384469471872,lognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,100,higher order,7.468563107316757,2.9149052568859396e-5,FALSE
-2.081138222012669,2.1195189133286476,2.239849908510223,lognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.25,100,higher order,8141.203544123387,2.03956493911254e-117,TRUE
1.9118691491894424,0.8747663162648678,1.0370619455352426,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,100,higher order,34.89878363431609,8.882601065691653e-18,TRUE
2.969848627690226,2.42732507083565,4.742080125724897,neglognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.5,100,higher order,302736.2258736147,2.2094457398001322e-190,TRUE
0.8271887130104005,-1.9942702422849834,4.442025866592303,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,50,higher order,9014.183362896345,3.0543852796607457e-62,TRUE
-2.536060905084014,2.035383435431868,1.4326934842392802,lognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,2,50,higher order,1.3688461801752638,0.26059394398296354,FALSE
-0.2072645821608603,-1.5607471517287195,1.6846480139065534,normal,0,0.3,TRUE,discrete_uniform,10,normal,NA,1,100,higher order,4.76410561715082,0.0015325696948766008,FALSE
0.2586525594815612,2.3358635776676238,2.1304383710958064,lognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.25,50,higher order,1745.4811971409633,5.839969302714867e-47,TRUE
