a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
-1.9253134089522064,-1.5562482280656695,4.3881154677364975,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.5,50,higher order,34448.80973711855,9.444434137762046e-75,TRUE
0.16969489445909858,-2.4669048003852367,4.75106694502756,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,2,50,higher order,4472.400554467369,1.0409426450079305e-55,TRUE
2.986920464783907,1.4177199779078364,1.8617717095185071,normal,0,0.3,TRUE,discrete_uniform,4,normal,NA,2,300,higher order,58.73627222744222,2.2786624729384058e-36,TRUE
-0.42322051897644997,1.218332877382636,0.4397243948187679,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,300,higher order,2.8047577027046504,0.026041230282340937,FALSE
-2.5656832815147936,2.5497273774817586,1.7804127268027514,lognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,2,300,higher order,192.32041785518385,1.2071181032991013e-80,TRUE
-2.2871233304031193,-2.0265030646696687,1.5651270735543221,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,2,300,higher order,99.05460775675475,3.216360781568499e-53,TRUE
1.781684118323028,-0.927614479791373,1.991782842669636,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.5,50,higher order,340.44885662373844,6.097907479710025e-32,TRUE
-0.1028046403080225,0.1428707605227828,2.317055423045531,neglognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.5,50,higher order,5.707833712768037,8.92199682356147e-4,FALSE
-0.14982432033866644,-0.23402051953598857,4.881883837515488,lognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,300,higher order,6084.142898949118,1.6266971898643054e-280,TRUE
-1.4327394794672728,2.9791078926064074,1.8733208405319601,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,2,50,higher order,33.50349096422945,1.0589721285984016e-12,TRUE
2.1363194352015853,2.6725348751060665,0.9069972217548639,uniform,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,100,higher order,11.63995970140423,1.049371856306361e-7,TRUE
-0.2534975283779204,-0.22011635452508926,0.18390204524621367,uniform,0,0.6,TRUE,discrete_uniform,5,normal,NA,1,100,higher order,0.2660542898735976,0.899083645665307,FALSE
2.6320854434743524,0.9377760174684227,1.3610468863043934,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,1,100,higher order,44.25703838291218,9.376487494720591e-21,TRUE
0.05966723430901766,1.1933658714406192,4.367577631492168,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,2,50,higher order,696.0653105503385,1.8240160241227245e-38,TRUE
-1.40116072492674,-0.22197504295036197,3.913213878404349,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.25,100,higher order,17394.72636004317,1.0195307876326088e-132,TRUE
2.2700053132139146,-0.3626946844160557,2.6321274670772254,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.5,100,higher order,560.3689515293815,3.7416962740726664e-64,TRUE
-2.6928336080163717,-2.2458808631636202,1.993562353309244,normal,0,0.3,TRUE,discrete_uniform,3,normal,NA,1,300,higher order,67.48992571138349,3.128827115753762e-33,TRUE
-2.8752662711776793,-1.0646859956905246,2.205288935219869,lognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.25,100,higher order,6825.732149195285,7.199542105914307e-114,TRUE
-0.9446564940735698,2.94583574635908,4.059950936352834,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,300,higher order,67871.99020569609,0,TRUE
-0.6828366578556597,-1.4183188565075397,4.331245379289612,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,0.25,300,higher order,450396.67285115586,0,TRUE
-1.7294918443076313,0.007037540897727013,0.02268337761051953,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,300,higher order,10.370134027585175,7.217011021445113e-8,TRUE
1.0422699856571853,1.6926871603354812,3.4370785590726882,lognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,2,50,higher order,631.1395870811931,1.4456432239169567e-37,TRUE
-2.5313891298137605,1.4988601435907185,1.136963500175625,uniform,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.25,100,higher order,356.317593606165,1.784682885157509e-55,TRUE
1.5919153047725558,-2.0543112633749843,3.6498612677678466,neglognormal,0,0.6,FALSE,discrete_uniform,8,normal,NA,1,100,higher order,7171.692199555265,7.2814053149542975e-115,TRUE
-2.6097248001024127,0.714603855740279,1.8353112135082483,uniform,0,0.6,TRUE,discrete_uniform,6,normal,NA,0.5,300,higher order,756.8772555404237,4.662090290888693e-153,TRUE
0.8626905921846628,0.9240948879159987,1.4925250236410648,lognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,300,higher order,46.59202629518268,2.7617039593313508e-30,TRUE
