a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,effect_size,answer
-0.9630322647280991,-1.3251948840916157,1.8148017465136945,lognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,1,300,higher order,34.06426965460125,2.3972703307192752e-23,0.09021314435966177,FALSE
-1.3160062241367996,-0.5050316364504397,0.3472543489187956,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,100,higher order,16.81689536559254,2.0953024323335746e-10,1.9087008139119155,TRUE
-0.37832343578338623,-2.428345221094787,1.029740414582193,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.25,300,higher order,233.6878225915654,7.811465640831228e-90,23.1675851859977,TRUE
-0.7034509149380028,-0.054070557933300734,1.7741216970607638,lognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,2,100,higher order,2.2206130343301442,0.07268970595997905,0.07436792915163677,FALSE
2.339751534629613,0.32668680930510163,0.24238521745428443,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,100,higher order,37.774806984378465,9.696164775418279e-19,15.677018779129858,TRUE
1.4492557304911315,-2.892208336852491,0.7325968886725605,uniform,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.5,50,higher order,107.1754653331406,8.878112577567736e-22,13.362095930621974,TRUE
1.6334887566044927,-2.8525723479688168,1.08607208263129,neglognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,0.5,50,higher order,20.8350013452496,1.3115484537497131e-9,3.3367554782943984,TRUE
1.3742645387537777,1.1972431428730488,0.05654412088915706,neglognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,300,higher order,187.83878335601324,1.451376143120709e-79,2.5875430042419576,TRUE
2.80875939829275,-0.20699406880885363,0.42645734269171953,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,50,higher order,4.000166481930567,0.007596480632005303,5.736077666435066,TRUE
1.0774550861679018,-0.6949253375642002,0.3242092481814325,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.25,50,higher order,45.3424280607815,6.889316606962246e-15,21.099570795941403,TRUE
-1.42002795310691,-2.245477211661637,0.8101049419492483,neglognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,100,higher order,5.754841938820523,3.495401501575817e-4,7.8415631211090115,TRUE
1.6362482230179012,-0.7442009006626904,1.9679623888805509,uniform,0,0.6,TRUE,discrete_uniform,4,normal,NA,2,50,higher order,2.0108334897015907,0.10993680777254981,0.5313501531768404,FALSE
-1.7673226506449282,-1.7824533213861287,0.16430780198425055,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,100,higher order,475.5681968888394,5.505059284377649e-61,16.068002150074204,TRUE
0.018582729622721672,-1.4674711204133928,0.7002279032021761,neglognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,100,higher order,2.2784243971225693,0.06666082506175418,0.9325477422674971,FALSE
0.6045345906168222,-1.5452338331378996,1.4623961835168302,uniform,0,0.6,FALSE,discrete_uniform,3,normal,NA,2,300,higher order,11.231912977948738,1.716727855138364e-8,0.18045285596176153,FALSE
2.454698660876602,-1.7901999782770872,0.4067298308946192,normal,0,0.3,TRUE,discrete_uniform,5,normal,NA,0.25,50,higher order,54.103674989401036,3.133150796283185e-16,22.7953812208648,TRUE
-0.12719112681224942,-2.410646863281727,0.18744067894294858,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,50,higher order,62.236511074438866,2.522739543246146e-17,6.981849126344929,TRUE
