a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,effect_size,answer
0.8563612522557378,1.644118167925626,0.23203290905803442,neglognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.25,300,higher order,2556.0041159090697,3.3558646238400556e-210,22.826418970468332,TRUE
2.5578953018411994,0.1133858528919518,0.8547341502271593,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,1,100,higher order,9.838505770416958,1.1084384960369926e-6,7.331564194772481,FALSE
-0.29561801394447684,-0.9962692754343152,0.5397666213102639,normal,0,0.3,TRUE,discrete_uniform,9,normal,NA,0.25,50,higher order,4.021086439925394,0.007392434644334924,2.8468439498009164,FALSE
-2.72347966209054,-1.5570240151137114,1.0957576232030988,lognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,2,100,higher order,8.505246636227431,6.809465157628612e-6,1.271829268532463,TRUE
0.03162603406235576,-0.08847840735688806,1.8927860488183796,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,50,higher order,1.855143792980248,0.1358435563165868,0.016660834134171073,FALSE
-1.572618851903826,-0.23218811955302954,1.3824696280062199,lognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,300,higher order,2.7043286277167455,0.03068237491719945,1.7647674212489204,FALSE
-1.5789819387719035,-0.05161750875413418,0.8362714448012412,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,1,300,higher order,34.74615375272783,9.604108957175278e-24,0.8893477194315315,TRUE
2.6159662837162614,1.380412308499217,1.9859495824202895,uniform,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,100,higher order,44.99673580178108,5.680039675358958e-21,3.5720915267038884,TRUE
1.8487123986706138,-0.4533473113551736,1.7783105350099504,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,2,300,higher order,67.18172161929897,2.7697422300543945e-40,0.7661405593016531,FALSE
-0.356476753950119,1.6053892825730145,0.8849574341438711,normal,0,0.3,TRUE,discrete_uniform,8,normal,NA,0.5,300,higher order,20.86515797572294,3.7840727353194124e-15,3.0707357450949555,FALSE
-1.1478577489033341,-1.8127649794332683,1.99429911095649,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.25,100,higher order,421.9618945026611,1.081973953263725e-58,30.445797998245805,TRUE
2.503835548181087,-0.4935919619165361,0.44920420460402966,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.5,100,higher order,93.0515345716812,1.1777538193598163e-31,8.9389750221545885,TRUE
1.0611521154642105,1.4322077231481671,0.9391271779313684,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.5,300,higher order,38.93615144442089,3.9167650887828903e-26,2.2447207257482917,TRUE
-1.7444690046831965,-1.2751425518654287,1.4481187583878636,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,2,50,higher order,8.111483011454105,5.767186038171084e-5,0.280433918962156,TRUE
2.8028780235908926,0.6090317638590932,0.7203590949065983,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.5,300,higher order,158.22364178821223,6.306148685739857e-72,8.699567499750552,TRUE
-2.472056418657303,1.7490050699561834,1.9733333578333259,lognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,1,50,higher order,145.51765242340673,2.1367282123126344e-24,7.848074198226846,TRUE
-1.653687426354736,-2.2396713285706937,0.681622895412147,lognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.5,100,higher order,23.665575133875866,1.624835571593243e-13,17.369527025198217,FALSE
1.637195815332234,0.8903633197769523,0.09650905802845955,uniform,0,0.6,TRUE,discrete_uniform,5,normal,NA,2,100,higher order,19.171983439013093,1.579085850790436e-11,0.8211208846083963,TRUE
2.9121966236270964,1.2476217434741557,0.3541773818433285,lognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,50,higher order,38.915141227126355,9.156299301096779e-14,5.574832967157054,TRUE
2.7829798394814134,-1.7803749712184072,1.0433457652106881,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,1,100,higher order,16.545346308226197,2.8488197472377163e-10,2.532688556341509,FALSE
-2.8097510444931686,2.004082979634404,1.1644952837377787,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,1,50,higher order,25.35572863125737,7.837639771220395e-11,5.353520153365369,FALSE
-1.60165991820395,2.023549951147288,1.7165518663823605,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,1,100,higher order,85.60465344376068,2.5124774465157784e-30,1.4199223579243323,TRUE
0.8377738944254816,0.6792481262236834,1.065337359905243,uniform,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.25,50,higher order,12.249340798740999,9.853677571614408e-7,6.836160589035183,FALSE
1.7834050166420639,-0.6227732975967228,0.3744280021637678,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,1,100,higher order,12.926958958123839,2.0771863452551084e-8,0.8611531474975485,TRUE
-0.23184080980718136,1.0941917560994625,0.9877359205856919,uniform,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,50,higher order,3.000979777003599,0.02860103083053209,0.36865191686555926,FALSE
-2.3110099397599697,-0.603046216070652,0.05028672190383077,lognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.5,100,higher order,46.2441901178399,2.4685236573976127e-21,16.767197284748953,TRUE
-0.0693789767101407,2.1603312883526087,1.087048852816224,normal,0,0.3,FALSE,discrete_uniform,9,normal,NA,1,100,higher order,4.044441384003564,0.004553124336090257,0.75495440728511,FALSE
-2.946089198347181,-2.3205185076221824,1.6245103171095252,normal,0,0.3,TRUE,discrete_uniform,9,normal,NA,0.5,100,higher order,243.3823114053532,2.3532374142926065e-48,5.108124125598104,TRUE
-0.8101670402102172,-1.045586092863232,0.9352565291337669,lognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,50,higher order,6.524133628354981,3.3983251251419356e-4,1.1313101127907492,FALSE
-1.7286103894002736,-0.5230281315743923,0.5000961725600064,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.25,50,higher order,196.15801242766565,5.2016079727219104e-27,33.08873963128275,TRUE
-1.7123710876330733,-1.5766068818047643,1.3035173839889467,uniform,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,100,higher order,134.16707670015657,9.652194340904978e-38,9.691430016145024,TRUE
0.4754060944542289,-2.9180268086493015,1.7283355109393597,normal,0,0.3,FALSE,discrete_uniform,4,normal,NA,0.25,300,higher order,6870.086650958064,3.705018880415739e-288,26.266570306116552,TRUE
-0.18066801130771637,-1.3972658361308277,0.9771297350525856,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,50,higher order,3.4028793257461754,0.016686362982977494,1.7144013963677611,FALSE
-0.28836532635614276,-2.5801513167098165,0.7705762130208313,normal,0,0.3,FALSE,discrete_uniform,4,normal,NA,1,50,higher order,0.9189188572763373,0.46171888593853117,0.8485998124171669,FALSE
-2.926241013687104,2.6974597116932273,1.8259732285514474,uniform,0,0.6,TRUE,discrete_uniform,5,normal,NA,1,50,higher order,66.73404421808696,7.040992171330792e-18,6.96701692445623,TRUE
1.4586248081177473,-2.6086642728187144,1.8563189152628183,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,0.25,300,higher order,10047.541993336212,3.945048463006e-312,25.361807001195448,TRUE
1.1601515938527882,0.521332258824259,1.0605322760529816,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,2,300,higher order,8.173108696877014,2.9230211495135355e-6,0.11005922668099573,TRUE
-2.0315143866464496,-2.1805598130449653,1.4591261008754373,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,2,50,higher order,3.5863901317060285,0.013077971870362609,1.667044405991748,FALSE
1.0908623887225986,-0.6113929627463222,0.47966725565493107,uniform,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.5,100,higher order,71.93866612217087,1.2372842929362126e-27,3.571304478814164,TRUE
-0.7421911200508475,1.187760204076767,0.08139581233263016,uniform,0,0.6,FALSE,discrete_uniform,7,normal,NA,1,300,higher order,200.41142760312403,1.5034975492548464e-82,0.7642453543969066,TRUE
-0.26841295743361115,-2.0853292462415993,0.07889592088758945,uniform,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,50,higher order,328.1098653833359,4.082553695359664e-30,3.063534883615083,TRUE
2.497194243595004,-0.01359480433166027,0.3177111158147454,normal,0,0.3,TRUE,discrete_uniform,7,normal,NA,2,100,higher order,1.5177090006208607,0.20340929349259307,0.2711489238045546,TRUE
2.501945060212165,-0.08641242608428001,0.4450808670371771,neglognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.25,100,higher order,346.46005828949086,6.0564381558858146e-55,44.36137846594271,TRUE
1.5320629687048495,-0.6611470892094076,0.3387258197180927,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,300,higher order,310.92232721501034,7.537345341069984e-91,5.602418850408795,TRUE
-2.478491665329784,-0.059333925135433674,1.4912305055186152,uniform,0,0.6,FALSE,discrete_uniform,5,normal,NA,1,50,higher order,34.59630476883545,6.313323038423875e-13,3.7787665188452406,FALSE
0.17022697487846017,-0.6800457187928259,0.7264372417703271,normal,0,0.3,TRUE,discrete_uniform,7,normal,NA,1,300,higher order,1.5931572017860018,0.17610550254176324,0.11927356597559155,FALSE
-0.6176320337690413,-2.8506206651218235,1.3745641075074673,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,1,50,higher order,10.499303751744993,5.043076249090977e-6,5.821615719456709,TRUE
2.875618885271251,0.1392956804484129,1.0472344337031245,normal,0,0.3,TRUE,discrete_uniform,4,normal,NA,1,300,higher order,9.61758842140286,2.548577502827331e-7,0.4163585656765293,TRUE
-1.8364261016249657,1.948957834392786,1.5248425514437258,neglognormal,0,0.6,FALSE,discrete_uniform,8,normal,NA,0.5,300,higher order,666.0658821512649,1.0827301938522847e-145,5.764364714232988,TRUE
-2.0228984621353447,0.745065410155803,1.3531796005554497,normal,0,0.3,TRUE,discrete_uniform,7,normal,NA,2,50,higher order,5.963564177082383,6.567297725936875e-4,0.4389872845174862,TRUE
-2.8087342148646712,2.2245229706168175,0.46996396128088236,uniform,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.5,100,higher order,430.9300425868948,4.284781598527755e-59,20.21706890007915,TRUE
-0.2536262241192162,0.29994571348652244,1.686857239343226,normal,0,0.3,TRUE,discrete_uniform,10,normal,NA,0.25,100,higher order,15.435875982674185,1.0202566247479474e-9,0.3537731662823872,TRUE
-2.329791847150773,-0.5500210938043892,0.003997662104666233,uniform,0,0.6,FALSE,discrete_uniform,9,normal,NA,2,100,higher order,55.058636679677555,1.0094188504286465e-23,0.8572672654776529,FALSE
-2.284644125495106,0.5984652391634881,1.3092493396252394,neglognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,2,300,higher order,0.9257452965351206,0.44924661545831646,0.46867740901979105,FALSE
-1.5031157112680376,0.8873492195270956,1.009963252581656,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.5,100,higher order,6.5204426618928615,1.1383415075609976e-4,1.6522169546712033,TRUE
2.0432720468379557,1.0406522015109658,0.3032973245717585,uniform,0,0.6,TRUE,discrete_uniform,3,normal,NA,2,50,higher order,7.884828940023775,2.563449024797742e-4,0.2824576574860804,TRUE
-2.05766871990636,-2.8672679965384305,0.2802059571258724,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,2,300,higher order,77.27086376060147,1.1439160220912771e-44,1.7435761213895384,TRUE
1.3047992871142924,-1.4311893777921796,0.2373165632598102,uniform,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.5,50,higher order,301.7855643957251,7.457830091531453e-31,6.785302582151509,TRUE
-2.2400309247896075,-1.1967049869708717,0.33885001158341765,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,300,higher order,105.17019090013966,1.990940476113882e-55,11.546021464974705,TRUE
2.6083961091935635,2.1131337443366647,0.917759083211422,lognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.5,100,higher order,36.387568078616354,2.7856127560583874e-18,11.144471847746782,TRUE
-1.9367019175551832,-2.012487256899476,1.8473370955325663,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,2,300,higher order,168.46808429633637,1.129293820874332e-74,1.4839492220320138,TRUE
2.092797691002488,-1.3992975382134318,0.6766468235291541,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,1,50,higher order,5.071879445617074,0.001942781948255283,0.38569900010118985,FALSE
2.831439003814012,-1.6410935777239501,1.2402347698807716,normal,0,0.3,TRUE,discrete_uniform,9,normal,NA,0.25,300,higher order,1319.1385373357632,6.010335875581706e-186,31.99859845636261,TRUE
0.46860755095258355,0.9083998175337911,1.4840272818692029,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,1,300,higher order,24.550950365014536,1.5355768132119854e-17,0.1865199657634437,TRUE
-1.900435138028115,-2.8609113385900855,0.7557492852210999,normal,0,0.3,FALSE,discrete_uniform,3,normal,NA,0.5,300,higher order,124.5498687310783,5.845831335735938e-62,9.267623163651626,TRUE
1.9424609653651714,-0.013504102360457182,0.02258341573178768,lognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.5,50,higher order,14.710741310016056,1.1936621783026072e-7,10.044318625127712,TRUE
-2.68290823046118,-1.2953700721263885,0.7416801890358329,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.25,50,higher order,191.34393351191721,8.618139673351433e-27,105.08849060401697,TRUE
-1.0082428408786654,0.4946096995845437,0.7806536937132478,uniform,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.5,50,higher order,14.482411080966697,1.4398911668384644e-7,2.026115377415828,TRUE
1.3712820648215711,1.4462874555028975,0.08307417202740908,uniform,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.25,100,higher order,1967.1505134659283,6.451106265093376e-89,25.228210578545,TRUE
2.649530488997698,-2.270577813964337,0.516351786442101,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,0.5,100,higher order,11.941991714970708,7.141685591059409e-8,10.891734611825063,FALSE
2.2424936508759856,1.9259998141787946,0.009085146244615316,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,1,300,higher order,81.08407000737036,2.9962643246912393e-46,2.1999259085709455,TRUE
1.301464854273945,-0.4474158212542534,0.8203600430861115,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,2,100,higher order,2.9442045876144176,0.02434293830237965,0.10958075108375105,TRUE
1.7854135776869953,-1.795715686865151,1.5312094348482788,lognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,100,higher order,1.267303802505743,0.2884856533505068,2.9955358998100663,FALSE
-0.41209518956020474,2.4544387254863977,0.27265821071341634,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.5,300,higher order,379.84936597743183,1.4280846931823465e-114,1.3745688316985707,TRUE
-2.6343419775366783,-2.2635841900482774,1.5135366125032306,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,2,300,higher order,112.08945031535397,7.750565225450977e-58,0.7282868615895868,TRUE
