a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
0.6405344847589731,-2.4520779331214726,1.9515684666112065,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,2,100,higher order,46.90661647546499,1.5953039654249575e-21,TRUE
2.0734575390815735,0.7746606697328389,0.9240397484973073,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.25,100,higher order,51.367615338482786,9.562803574478572e-20,TRUE
-2.5223785070702434,1.4437913289293647,2.1387950831558555,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,2,50,higher order,81.09870292997626,1.8615998815239032e-19,TRUE
1.9823571550659835,0.3430581637658179,1.5227234980557114,normal,0,0.3,TRUE,discrete_uniform,10,normal,NA,2,50,higher order,12.525872117320752,7.693883629478128e-7,TRUE
1.3329449384473264,1.3106222050264478,1.8845430412329733,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,50,higher order,5.706961407705241,8.93138372437004e-4,TRUE
0.9554809997789562,0.11279905261471868,1.744195701321587,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,2,300,higher order,19.947029982478153,1.5376667381545805e-14,TRUE
-0.6632721754722297,-2.300887882243842,3.9182779972907156,lognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.25,300,higher order,535473.8397701817,0,TRUE
-2.8789378898218274,0.4264302011579275,3.9499791292473674,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,1,50,higher order,2877.955248316826,1.3206810395718613e-51,TRUE
1.1440742863342166,1.0219913288019598,0.4923059500288218,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,2,50,higher order,1.2052894786689086,0.32245105546773084,FALSE
2.5319461855106056,-0.004356963559985161,2.1851847239304334,normal,0,0.3,TRUE,discrete_uniform,3,normal,NA,2,50,higher order,2.023686953903232,0.12440130713022932,FALSE
0.3108156840316951,2.4844534476287663,4.043290957342833,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,1,50,higher order,1121.7831987248603,7.267954073536755e-43,TRUE
1.7004980728961527,-1.8491910402663052,3.931726914597675,uniform,0,0.6,FALSE,discrete_uniform,7,normal,NA,2,50,higher order,1507.0604857061844,1.3438103927485934e-45,TRUE
1.7323347232304513,0.8137944638729095,0.6004738539922982,normal,0,0.3,TRUE,discrete_uniform,5,normal,NA,1,300,higher order,7.06137453709161,1.9359738391747386e-5,FALSE
2.934446635656059,2.8983944398351014,2.8967141441535205,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.25,300,higher order,227656.8344729584,0,TRUE
-0.4406283935531974,-1.8322008163668215,4.520561937242746,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,1,50,higher order,6084.607113542266,1.4101007775894628e-58,TRUE
1.8247399348765612,0.6316477633081377,2.0738754444755614,normal,0,0.3,TRUE,discrete_uniform,10,normal,NA,0.5,50,higher order,462.3103916020927,1.016771913306178e-34,TRUE
-2.1513654263690114,-0.6226034718565643,1.7732627468649298,lognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,100,higher order,2.0618130283225238,0.09210131517238822,TRUE
-2.1323805497959256,-1.10727679124102,0.8157631405629218,uniform,0,0.6,FALSE,discrete_uniform,6,normal,NA,2,100,higher order,1.8032803727724718,0.13478766674596687,FALSE
-0.7304856274276972,-2.8382003526203334,1.1849792313296348,normal,0,0.3,FALSE,discrete_uniform,7,normal,NA,0.25,50,higher order,86.34751881702607,5.674502586815264e-20,TRUE
2.8312318017706275,-1.9968969295732677,2.1175540483091027,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.25,100,higher order,5588.5105324598835,7.594278843924844e-110,TRUE
-1.5211872858926654,-0.7852169936522841,2.1904501982498914,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,0.5,50,higher order,369.23885443182564,1.1232829691490159e-32,TRUE
-0.1775894444435835,1.3311612359248102,3.2122945960145444,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,1,50,higher order,62.88338270437561,2.0898046667126097e-17,TRUE
-0.6074996637180448,-0.37331163603812456,3.098523316439241,lognormal,0,0.6,FALSE,discrete_uniform,8,normal,NA,1,100,higher order,176.02113966505095,1.7318996546462135e-42,TRUE
-1.9872699924744666,1.1965476223267615,4.485362956766039,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.25,300,higher order,11602.174677674204,3.197e-321,TRUE
-2.88816377799958,-2.7649310622364283,1.2005760171450675,uniform,0,0.6,FALSE,discrete_uniform,3,normal,NA,2,50,higher order,11.608641582561452,1.7670154265745016e-6,FALSE
1.958494101651013,2.1311329314485192,4.1864382405765355,lognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,2,50,higher order,2355.3667307130117,9.633794482864775e-50,TRUE
-0.582332321908325,-1.9443996520712972,0.4720538726542145,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,300,higher order,4.178849219604414,0.0026288770613136386,FALSE
2.6922351527027786,-2.878991791047156,2.96420440194197,uniform,0,0.6,FALSE,discrete_uniform,7,normal,NA,0.5,300,higher order,51442.83184506468,0,TRUE
2.5943305785767734,0.38937025889754295,2.235270404489711,neglognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,2,100,higher order,10.591274721183934,4.085181177490658e-7,FALSE
1.717985713854432,1.601718609686941,3.782132992055267,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,2,100,higher order,1249.5940595364796,6.846650425549959e-80,TRUE
